DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,RAMA4D_D_R4,MES,DPTO,fex_c_2011
5428448,1,3,1,70,05,48,48,1,,2,48,1,,7,2,2,,,,,,,,,,,1,2,,1300000,2,,74,39,39,1,2,7490,04,05,1238.441698
5428456,1,4,1,70,05,8,48,3,,2,104,1,,4,2,8,,,,,,,,,,,1,2,,908526,2,,56,54,53,1,1,5611,04,05,1621.7859323
5428475,1,4,1,70,13,12,48,1,,2,12,1,,4,2,1,,,,,,,,,,,1,2,,908000,2,,55,32,32,1,1,5511,04,13,534.99991699
5428482,1,3,1,70,13,12,48,1,,2,12,1,,7,2,1,,,,,,,,,,,1,2,,1200000,2,,49,33,33,1,1,4921,04,13,451.92980636
5428484,1,4,1,70,13,20,48,1,,2,20,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,41,37,95,1,2,4111,04,13,410.13506347
5428490,1,2,1,70,13,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,55,,1,1,.,04,13,461.17646441
5428497,1,2,1,70,13,48,48,1,,2,80,3,,2,2,2,,,,,,,,,,,1,2,,908000,2,,97,55,59,1,2,9700,04,13,474.82858363
5428510,1,3,1,70,13,24,40,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,95,,1,2,.,04,13,459.52936107
5428513,1,2,1,70,13,96,48,1,,2,96,4,,9,2,1,,,,,,,,,,,1,2,,908000,2,,84,33,39,1,2,8412,04,13,270.38346935
5428588,1,3,1,70,17,24,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,59,,1,2,.,04,17,241.02232625
5428592,1,2,1,70,17,48,48,1,,2,48,2,,9,2,1,,,,,1,,,,,,,2,,3000000,2,,85,19,13,1,2,8530,04,17,261.28477277
5428602,1,2,1,70,17,48,48,1,,2,48,2,,9,2,1,,,,,,,,,,,1,2,,908526,2,,84,32,32,1,2,8412,04,17,178.18168458
5428605,1,3,1,70,17,28,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1500000,,,,19,,1,2,.,04,17,173.12168669
5428607,1,3,1,70,17,16,48,1,,2,16,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,82,38,38,1,2,8220,04,17,120.97626286
5428619,1,3,1,70,17,56,48,1,,2,56,1,,9,2,1,,,1,,,,,,,,,2,,3000000,1,2,41,02,02,1,2,4112,04,17,73.382173164
5428677,1,4,1,70,23,3,45,5,,2,3,5,,2,2,1,,,,,,,,,,,1,1,800000,800000,2,,41,95,95,1,1,4111,04,23,132.87506575
5428683,1,3,1,70,23,35,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1600000,,,,21,,1,2,.,04,23,161.0960766
5428683,1,4,1,70,23,18,48,1,,2,66,1,,3,2,1,,,,,,,,,,,1,2,,1600000,2,,69,12,12,1,2,6910,04,23,161.0960766
5428685,1,2,1,70,23,96,48,1,,2,96,1,,7,2,2,,,,,,,,,,,1,2,,908526,2,,56,55,53,1,2,5611,04,23,192.36570287
5428694,1,1,1,70,23,2,48,1,,2,2,1,,2,2,1,,,,,,,,,,,1,1,650000,600000,2,,41,95,95,1,1,4111,04,23,140.88281264
5428696,1,2,1,70,23,12,48,1,,2,104,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,01,45,97,1,1,0125,04,23,181.34731187
5428697,1,1,1,70,23,20,48,1,,2,35,1,,3,2,1,,,,,,,,,,,1,2,,700000,2,,96,54,55,1,2,9602,04,23,158.96900214
5428698,1,2,1,70,23,2,48,1,,2,2,1,,3,2,1,,,,,,,,,,,1,1,900000,800000,2,,41,95,95,1,1,4111,04,23,199.1178836
5428701,1,1,1,70,23,48,48,1,,2,48,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,86,59,32,1,2,8621,04,23,181.34731187
5428756,1,1,1,70,50,8,60,1,,2,6,4,,1,2,1,,,,,,,,,,,1,1,400000,1000000,2,,49,98,98,1,1,4923,04,50,252.40845771
5428763,1,3,1,70,50,52,48,1,,2,17,1,,9,2,1,,,,,,,,,,,1,2,,906000,2,,84,58,58,1,2,8412,04,50,253.72287721
5428769,1,3,1,70,50,20,48,1,,2,30,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,42,03,03,1,2,4210,04,50,248.16053256
5428775,1,3,1,70,50,8,48,2,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,58,,1,1,.,04,50,297.53877958
5428777,1,1,1,70,50,52,48,1,,2,52,4,,2,2,7,,,,,,,,,,,1,2,,900000,2,,47,59,41,1,2,4711,04,50,543.29722517
5428777,1,2,1,70,50,52,48,1,,2,52,6,,2,2,7,,,,,,,,,,,1,2,,900000,2,,47,53,45,1,2,4711,04,50,543.29722517
5428778,1,3,1,70,50,64,48,1,,2,64,2,,9,2,2,,,,,,,,,,,1,2,,1800000,2,,84,03,39,1,2,8412,04,50,192.72981661
5428779,1,1,1,70,50,3,48,1,,2,52,1,,2,2,2,,,,,,,,,,,1,2,,900000,2,,56,53,53,1,1,5611,04,50,260.72935327
5428780,1,1,1,70,50,104,48,1,,2,160,1,,9,2,2,,,,,,,,,,,1,2,,1500000,2,,88,21,21,1,2,8890,04,50,297.73176092
5428787,1,3,1,70,50,3,48,1,,2,3,1,,3,2,1,,,,,,,,,,,1,1,300000,1000000,2,,41,95,95,1,1,4111,04,50,247.76760895
5428790,1,2,1,70,50,52,48,1,,2,150,1,,3,2,2,,,,,,,,,,,1,2,,906000,2,,56,45,53,1,2,5611,04,50,390.46598931
5428791,1,3,1,70,50,20,48,1,,1,,,,,,,,.,,,,,,,,.,,,,906000,,,,33,,1,2,.,04,50,256.77715107
5428791,1,4,1,70,50,20,48,1,,1,,,,,,,,.,,,,,,,,.,,,,906000,,,,97,,1,2,.,04,50,256.77715107
5428795,1,2,1,70,50,240,48,1,,2,144,1,,4,2,1,,,,,,,,,,,1,2,,908000,2,,95,03,03,1,2,9511,04,50,289.41086536
5428798,1,2,1,70,50,20,48,1,,2,20,1,,4,2,1,,,,,,,,,,,1,2,,1200000,2,,85,13,13,1,2,8530,04,50,353.06527621
5428801,1,6,1,70,50,12,48,1,,2,52,1,,2,2,1,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,1,4111,04,50,416.45954922
5428803,1,2,1,70,50,6,48,1,,2,6,4,,9,2,1,,,1,,,,,,,,,2,,1500000,1,1,84,21,21,1,1,8412,04,50,219.67200181
5428832,1,2,1,70,52,1,40,3,,2,2,3,,1,2,1,,,,,,,,,,,1,1,400000,500000,2,,97,54,54,1,1,9700,04,52,226.85924978
5428849,1,1,1,70,52,4,48,1,,2,4,1,,2,2,1,,,,,,,,,,,1,1,200000,700000,2,,56,53,53,1,1,5611,04,52,194.52752326
5428851,1,1,1,70,52,32,20,1,,2,36,4,,1,2,6,,,,,,,,,,,1,2,,450000,2,,81,55,55,1,2,8121,04,52,221.51173121
5428853,1,1,1,70,52,53,48,4,,2,52,4,,9,2,1,,,,,,,,,,,1,2,,970000,2,,88,19,19,1,2,8890,04,52,257.90177528
5428855,1,1,1,70,52,24,48,1,,2,24,1,,9,2,2,,,,,,,,,,,1,2,,914000,2,,46,98,39,1,2,4669,04,52,219.69812816
5428856,1,1,1,70,54,52,48,1,,2,52,1,,3,2,7,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,2,5611,04,54,500.54566329
5428860,1,1,1,70,54,16,48,1,,2,58,1,,6,2,1,,,,,,,,,,,1,2,,600000,2,,41,55,55,1,2,4111,04,54,349.78149967
5428861,1,3,1,70,54,12,48,1,,2,12,1,,4,2,1,,,,,,,,,,,1,2,,800000,2,,47,45,45,1,1,4724,04,54,341.15560913
5428863,1,3,1,70,54,52,48,1,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,93,13,18,1,2,9319,04,54,361.3631204
5428873,1,5,1,70,54,2,40,4,,2,2,4,,1,2,3,,,,,,,,,,,1,1,150000,300000,2,,85,13,13,1,1,8559,04,54,212.49823258
5428873,2,1,2,70,54,48,48,4,,2,48,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,47,41,45,1,2,4789,04,54,212.49823258
5428875,1,2,1,70,54,2,48,1,,2,3,1,,7,2,2,,,1,,,,,,,,,1,1055000,900000,1,1,47,45,45,1,1,4761,04,54,512.12728403
5428881,1,1,1,70,54,40,48,4,,2,40,4,,7,2,1,,,,,1,1,,,,,,2,,3000000,2,,42,02,02,1,2,4210,04,54,372.94474114
5428881,1,3,1,70,54,40,48,4,,2,40,4,,7,2,3,,,,,,,,,,,1,2,,3000000,2,,42,02,02,1,2,4210,04,54,372.94474114
5428955,1,3,1,70,68,52,48,1,,2,52,4,,1,2,2,,,,,,,,,,,1,2,,1200000,2,,69,11,11,1,2,6920,04,68,724.22226925
5428963,1,3,1,70,68,16,48,1,,2,72,1,,5,2,2,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,4731,04,68,533.22697336
5428965,1,2,1,70,68,208,48,1,,2,4,4,,1,2,7,,,,,,,,,,,1,2,,1000000,2,,56,05,53,1,2,5619,04,68,542.77307433
5429010,1,2,1,70,73,60,48,1,,2,60,1,,6,2,3,,,,,,,,,,,1,2,,2000000,2,,93,18,18,1,2,9311,04,73,244.34151951
5429015,1,1,1,70,76,8,48,1,,2,9,1,,2,2,4,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,1,4111,04,76,1283.8441039
5429015,1,2,1,70,76,5,48,1,,2,180,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,1,5611,04,76,1283.8441039
5429019,1,1,1,70,76,12,42,4,,2,100,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,85,18,18,1,1,8552,04,76,972.69866798
5429022,1,2,1,70,76,104,35,1,,2,104,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,81,59,55,1,2,8121,04,76,1918.5290205
5429025,1,1,1,70,76,8,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,10,53,53,1,1,1081,04,76,1224.5951749
5429026,1,2,1,70,76,3,48,1,,2,40,1,,7,2,2,,,,,,,,,,,1,2,,908526,2,,86,55,55,1,1,8621,04,76,1439.3371028
5429030,1,1,1,70,76,28,48,1,,2,1,4,,1,2,1,,,,,,,,,,,1,1,200000,908526,2,,88,53,54,1,2,8890,04,76,792.06845398
5429030,1,2,1,70,76,52,48,1,,2,56,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,4761,04,76,792.06845398
5429032,1,4,1,70,76,26,30,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,39,,1,2,.,04,76,1352.0914242
5429032,1,5,1,70,76,8,48,1,,2,8,1,,9,2,4,,,,,,,,,,,1,2,,1200000,2,,11,03,03,1,1,1104,04,76,1352.0914242
5429039,1,1,1,70,76,50,36,4,,2,50,4,,1,2,2,,,,,,,,,,,1,2,,3000000,2,,47,41,41,1,2,4773,04,76,857.85876652
5429423,1,1,1,70,05,96,48,1,,2,68,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,78,98,98,1,2,7810,04,05,1318.2425782
5429425,1,2,1,70,05,104,48,4,,2,104,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,4111,04,05,1121.7123054
5429425,1,3,1,70,05,20,48,1,,2,20,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,41,33,95,1,2,4111,04,05,1121.7123054
5429426,1,2,1,70,05,52,48,1,,2,52,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,46,97,97,1,2,4631,04,05,1237.6554738
5429429,1,4,1,70,05,12,48,1,,2,32,1,,6,2,8,,,,,,,,,,,1,2,,908526,2,,32,98,97,1,1,3290,04,05,1375.1061443
5429432,1,2,1,70,05,4,48,1,,2,4,1,,9,2,1,,,,,,,,,,,1,1,1020000,1200000,2,,10,93,55,1,1,1089,04,05,1356.0068602
5429438,1,2,1,70,05,8,24,4,,2,24,1,,4,2,2,,,,,,,,,,,1,2,,800000,2,,65,45,44,1,1,6511,04,05,1216.1155659
5429440,1,2,1,70,05,56,48,1,,2,56,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,74,45,44,1,2,7490,04,05,1103.7862904
5429441,1,2,1,70,05,6,48,1,,2,6,1,,9,2,1,,,,,1,1,,,,,,2,,1200000,2,,47,44,44,1,1,4724,04,05,1114.6522359
5429441,1,3,1,70,05,3,48,2,,2,16,4,,1,2,1,,,,,,,,,,,1,2,,1200000,2,,47,97,45,1,1,4723,04,05,1114.6522359
5429441,1,6,1,70,05,7,48,1,,2,100,1,,7,2,1,,,,,,,,,,,1,2,,1500000,2,,68,39,44,1,1,6820,04,05,1114.6522359
5429446,1,2,1,70,05,208,60,1,,2,550,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,86,59,59,1,2,8621,04,05,1109.1402796
5429446,1,3,1,70,05,32,48,1,,2,32,1,,8,2,1,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,2,5611,04,05,1109.1402796
5429446,1,6,1,70,05,52,48,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,79,33,44,1,2,7911,04,05,1109.1402796
5429447,1,1,1,70,05,75,48,1,,2,56,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,4771,04,05,1217.7279297
5429453,1,2,1,70,05,36,48,1,,2,50,1,,9,2,2,,,,,,,,,,,1,2,,908000,2,,74,05,55,1,2,7490,04,05,1277.0814813
5429453,1,4,1,70,05,52,48,1,,2,52,1,,6,2,4,,,,,,,,,,,1,2,,908000,2,,47,37,37,1,2,4731,04,05,1277.0814813
5429454,1,2,1,70,05,4,48,1,,2,24,1,,3,2,4,,,,,,,,,,,1,2,,1400000,2,,45,84,84,1,1,4520,04,05,1578.9231946
5429459,1,5,1,70,05,12,48,1,,2,12,1,,8,2,2,,,,,,,,,,,1,2,,908526,2,,93,39,39,1,1,9329,04,05,1164.712474
5429462,1,1,1,70,05,1,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,97,,1,1,.,04,05,1361.105316
5429466,1,2,1,70,05,52,48,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,22,97,97,1,2,2229,04,05,1370.1418882
5429471,1,2,1,70,05,2,48,4,,2,2,4,,1,2,9,POR COBERTURA EMERGENCIA SANITARIA,,,,,,,,,,1,1,900000,908526,2,,49,98,98,1,1,4921,04,05,1216.1155659
5429473,1,3,1,70,05,2,8,1,,2,3,4,,1,2,4,,,,,,,,,,,1,2,,908000,2,,25,83,83,1,1,2511,04,05,1261.6035997
5429475,1,2,1,70,05,16,48,1,,2,150,1,,3,2,2,,,,,,,,,,,1,2,,908000,2,,47,45,45,1,2,4771,04,05,1123.3246692
5429481,1,4,1,70,05,156,48,1,,2,156,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,46,03,97,1,2,4632,04,05,1551.0119259
5429482,1,1,1,70,05,6,48,1,,2,8,1,,5,2,8,,,,,,,,,,,1,2,,908526,2,,52,58,58,1,1,5221,04,05,1284.0427588
5429482,1,2,1,70,05,12,48,1,,2,20,4,,1,2,8,,,,,,,,,,,1,2,,908526,2,,56,54,45,1,1,5619,04,05,1284.0427588
5429489,1,2,1,70,05,40,48,1,,2,60,1,,4,2,2,,,,,,,,,,,1,2,,1000000,2,,68,21,21,1,2,6820,04,05,1270.502741
5429505,1,2,1,70,08,24,48,1,,2,35,4,,1,2,2,,,,,,,,,,,1,2,,3500000,2,,74,16,16,1,2,7410,04,08,310.148954
5429529,1,2,1,70,08,20,48,1,,2,20,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,45,54,1,2,9700,04,08,714.59005858
5429530,1,3,1,70,08,52,48,1,,2,52,1,,9,2,2,,,,,,,,,,,1,2,,906000,2,,49,84,84,1,2,4921,04,08,440.24363455
5429544,1,1,1,70,08,52,48,1,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,49,45,98,1,2,4921,04,08,869.78069136
5429546,1,3,1,70,08,48,48,3,,2,48,1,,6,2,2,,,,,,,,,,,1,2,,900000,2,,42,54,55,1,2,4210,04,08,438.6746001
5429548,1,4,1,70,08,4,48,1,,2,14,1,,5,2,1,,,,,,,,,,,1,2,,1500000,2,,56,38,53,1,1,5630,04,08,605.84984183
5429550,2,2,2,70,08,24,48,1,,2,24,1,,4,2,1,,,,,,,,,,,1,2,,980000,2,,43,85,85,1,2,4321,04,08,600.39143507
5429550,3,3,3,70,08,48,48,1,,1,,,,,,,,.,,,,,,,,.,,,,980000,,,,45,,1,2,.,04,08,600.39143507
5429555,1,2,1,70,08,8,48,1,,2,8,1,,9,2,3,,,,,1,,,,,,,2,,1800000,2,,20,12,12,1,1,2029,04,08,434.73668142
5429556,1,5,1,70,08,60,48,1,,2,20,3,,1,2,1,,,,,,,,,,,1,2,,930000,2,,97,39,54,1,2,9700,04,08,632.15524666
5429557,1,2,1,70,08,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,39,,1,1,.,04,08,514.23388872
5429566,1,6,1,70,08,16,48,1,,2,17,1,,3,2,1,,,,,,,,,,,1,2,,985000,2,,56,53,53,1,2,5630,04,08,547.24441611
5429566,1,7,1,70,08,52,48,4,,2,53,4,,1,2,1,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,2,4111,04,08,547.24441611
5429569,1,1,1,70,08,48,48,1,,2,48,1,,3,2,7,,,,,,,,,,,1,2,,800000,2,,56,53,53,1,2,5611,04,08,725.23309981
5429569,1,6,1,70,08,4,48,1,,2,4,1,,4,2,8,,,,,,,,,,,1,1,200000,908000,2,,45,98,84,1,1,4520,04,08,725.23309981
5429570,1,3,1,70,08,52,48,1,,2,58,4,,1,2,7,,,,,,,,,,,1,2,,2000000,2,,62,08,08,1,2,6201,04,08,497.87561591
5429571,1,5,1,70,08,4,48,1,,2,8,1,,5,2,8,,,,,,,,,,,1,2,,700000,2,,68,58,58,1,1,6820,04,08,488.64311008
5429576,1,3,1,70,08,32,48,1,,2,32,1,,6,2,1,,,,,,,,,,,1,2,,850000,2,,49,98,98,1,2,4923,04,08,687.64706103
5429580,1,2,1,70,08,250,48,4,,2,260,4,,1,2,1,,,,,,,,,,,1,2,,980000,2,,41,95,95,1,2,4111,04,08,540.62896634
5429580,1,7,1,70,08,156,48,1,,1,,,,,,,,.,,,,,,,,.,,,,980000,,,,03,,1,2,.,04,08,540.62896634
5429586,1,4,1,70,08,20,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,53,,1,2,.,04,08,694.95832951
5429590,1,1,1,70,08,48,48,1,,2,6,1,,6,2,1,,,,,,,,,,,1,2,,908000,2,,41,45,95,1,2,4112,04,08,688.01235387
5429592,1,2,1,70,08,38,24,1,,2,51,4,,1,2,1,,,,,,,,,,,1,2,,700000,2,,47,39,45,1,2,4721,04,08,621.11975909
5429593,1,8,1,70,08,4,48,1,,2,4,1,,2,2,2,,,,,,,,,,,1,1,40000,600000,2,,56,45,45,1,1,5619,04,08,680.95703402
5429597,1,5,1,70,08,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,97,,1,1,.,04,08,310.148954
5429608,1,2,1,70,08,52,48,1,,2,52,1,,4,2,1,,,,,,,,,,,1,2,,1200000,2,,96,33,33,1,2,9601,04,08,703.06857155
5429623,1,4,1,70,08,12,48,1,,2,12,1,,2,2,8,,,,,,,,,,,1,2,,910000,2,,47,84,45,1,1,4719,04,08,864.08291618
5429628,1,3,1,70,08,52,48,1,,2,52,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,90,93,86,1,2,9007,04,08,808.17823416
5429632,1,2,1,70,08,30,48,1,,2,30,1,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,49,39,39,1,2,4923,04,08,427.59988374
5429646,1,1,1,70,08,16,60,1,,2,16,1,,4,2,1,,,,,,,,,,,1,2,,1100000,2,,49,98,98,1,2,4923,04,08,707.4532609
5429648,1,2,1,70,08,52,40,1,,2,52,1,,8,2,1,,,,,,,,,,,1,2,,900000,2,,85,32,32,1,2,8530,04,08,829.24898575
5429649,1,3,1,70,08,12,48,1,,2,12,1,,9,2,2,,,,,,,,,,,1,2,,906000,2,,01,39,39,1,1,0145,04,08,631.76803038
5429652,1,1,1,70,08,6,48,1,,2,8,1,,9,2,4,,,,,,,,,,,1,2,,920000,2,,41,55,95,1,1,4112,04,08,724.6725231
5429652,1,3,1,70,08,16,48,1,,2,16,1,,2,2,1,,,,,,,,,,,1,2,,850000,2,,47,95,45,1,2,4723,04,08,724.6725231
5429666,1,3,1,70,08,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,906000,,,,87,,1,1,.,04,08,608.58559891
5429674,1,5,1,70,11,12,48,1,,2,12,1,,5,2,8,,,,,,,,,,,1,2,,908526,2,,22,95,98,1,1,2229,04,11,3902.4582339
5429675,1,1,1,70,11,16,48,4,,2,16,4,,1,2,2,,,,,,,,,,,1,2,,908526,2,,81,54,54,1,2,8121,04,11,3031.3316699
5429679,1,1,1,70,11,16,48,1,,2,16,1,,2,2,8,,,,,,,,,,,1,2,,908526,2,,47,44,44,1,2,4741,04,11,2763.8316932
5429686,1,1,1,70,11,48,48,1,,2,48,1,,4,2,8,,,,,,,,,,,1,1,390000,1000000,2,,25,37,97,1,2,2511,04,11,2957.2619264
5429686,1,2,1,70,11,30,48,1,,2,48,1,,5,2,8,,,,,,,,,,,1,2,,1000000,2,,49,36,36,1,2,4921,04,11,2957.2619264
5429686,1,3,1,70,11,144,48,1,,2,144,1,,4,2,8,,,,,,,,,,,1,2,,1200000,2,,84,03,39,1,2,8412,04,11,2957.2619264
5429690,1,2,1,70,11,52,48,1,,2,104,4,,9,2,2,,,,,,,,,,,1,2,,900000,2,,84,39,39,1,2,8412,04,11,3620.1591144
5429691,1,2,1,70,11,15,48,3,,2,15,1,,6,2,8,,,,,,,,,,,1,2,,908526,2,,01,54,77,1,2,0121,04,11,2398.837949
5429693,1,1,1,70,11,8,48,1,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,908526,3,,47,98,45,1,1,4782,04,11,2245.5641553
5429693,1,3,1,70,11,12,48,1,,2,48,1,,2,2,7,,,,,,,,,,,1,2,,908526,2,,60,37,16,1,1,6020,04,11,2245.5641553
5429693,1,4,1,70,11,4,48,1,,2,48,1,,9,2,4,,,,,,,,,,,1,2,,908526,2,,56,15,53,1,1,5611,04,11,2245.5641553
5429709,1,3,1,70,11,8,48,1,,2,8,1,,4,2,3,,,,,,,,,,,1,2,,1500000,2,,71,03,02,1,1,7110,04,11,2916.8967697
5429711,1,4,1,70,11,12,40,1,,2,12,1,,2,2,1,,,,,,,,,,,1,2,,909000,2,,56,53,53,1,1,5611,04,11,3605.3599717
5429714,1,5,1,70,11,15,48,1,,2,15,1,,3,2,4,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,4771,04,11,1660.1261102
5429726,1,1,1,70,11,50,48,1,,2,50,1,,6,2,1,,,,,,,,,,,1,2,,1200000,2,,18,92,92,1,2,1811,04,11,3365.337592
5429727,1,2,1,70,11,48,48,1,,2,48,1,,5,2,8,,,,,,,,,,,1,2,,908000,2,,41,95,95,1,2,4111,04,11,4322.7684751
5429727,1,3,1,70,11,12,48,1,,2,12,1,,4,2,7,,,,,,,,,,,1,2,,908000,2,,41,95,95,1,1,4111,04,11,4322.7684751
5429736,1,1,1,70,11,36,24,1,,2,36,1,,8,2,1,,,,,1,,,,,,,2,,1200000,2,,86,06,06,1,2,8621,04,11,6434.8107989
5429737,1,2,1,70,11,15,48,1,,2,15,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,4741,04,11,2717.7361536
5429737,1,3,1,70,11,19,48,1,,2,19,1,,2,2,2,,,,,,,,,,,1,2,,908526,2,,47,33,45,1,2,4771,04,11,2717.7361536
5429747,1,5,1,70,11,48,52,1,,2,52,1,,8,2,1,,,,,,,,,,,1,2,,908000,2,,49,38,39,1,2,4923,04,11,3353.8768262
5429749,1,3,1,70,11,8,48,1,,2,80,2,,9,2,4,,,,,,,,,,,1,2,,908526,2,,71,39,39,1,1,7120,04,11,2435.9005634
5429752,1,1,1,70,11,50,48,1,,2,50,1,,5,2,1,,,,,,,,,,,1,2,,1600000,2,,56,33,51,1,2,5611,04,11,3518.3028109
5429755,1,1,1,70,11,8,48,1,,2,8,4,,1,2,8,,,,,,,,,,,1,2,,1000000,2,,49,38,98,1,1,4921,04,11,2647.9290886
5429755,1,3,1,70,11,4,48,1,,2,24,1,,1,2,8,,,,,,,,,,,1,1,1200000,1500000,2,,47,38,40,1,1,4771,04,11,2647.9290886
5429757,1,1,1,70,11,4,48,1,,2,12,1,,4,2,6,,,,,,,,,,,1,2,,908526,2,,10,77,77,1,1,1081,04,11,3614.4287315
5429758,1,1,1,70,11,12,48,4,,2,12,1,,5,2,6,,,,,,,,,,,1,2,,908526,2,,43,87,87,1,1,4322,04,11,3018.6532156
5429761,1,1,1,70,11,16,48,4,,2,16,3,,1,2,8,,,,,,,,,,,1,2,,908526,2,,97,54,54,1,2,9700,04,11,3773.1243334
5429765,1,1,1,70,11,40,48,1,,2,40,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,4111,04,11,2393.1075661
5429767,1,1,1,70,11,56,48,1,,2,56,1,,9,2,4,,,,,,,,,,,1,2,,1000000,2,,64,38,33,1,2,6412,04,11,7454.6747371
5429779,1,3,1,70,11,52,48,4,,2,52,5,,3,2,3,,,,,,,,,,,1,2,,4000000,2,,52,21,21,1,2,5229,04,11,2500.3856778
5429780,1,2,1,70,11,1,48,1,,1,,,,,,,,.,,,,,,,,.,,,,909000,,,,45,,1,1,.,04,11,2610.458042
5429782,1,2,1,70,11,48,48,1,,2,48,1,,4,2,2,,,,,,,,,,,1,2,,1014980,2,,85,32,32,1,2,8512,04,11,2647.9290886
5429794,1,1,1,70,11,64,48,1,,2,64,1,,4,2,8,,,,,,,,,,,1,1,1400000,1200000,2,,43,03,03,1,2,4321,04,11,2653.6594715
5429795,1,1,1,70,11,12,48,1,,2,48,1,,4,2,2,,,,,,,,,,,1,2,,908526,2,,43,02,02,1,1,4321,04,11,3611.0903546
5429800,1,2,1,70,11,90,30,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,38,,1,2,.,04,11,3160.1576688
5429809,1,1,1,70,11,48,48,1,,2,48,1,,5,2,8,,,,,,,,,,,1,1,150000,1000000,2,,49,98,58,1,2,4923,04,11,2500.2858202
5429809,1,2,1,70,11,28,48,1,,2,28,1,,3,2,2,,,,,,,,,,,1,2,,1000000,2,,96,57,57,1,2,9602,04,11,2500.2858202
5429812,1,1,1,70,11,18,48,8,,2,18,8,,3,2,1,,,,,,,,,,,1,2,,1000000,2,,01,52,62,1,2,0141,04,11,3024.0750238
5429815,1,2,1,70,11,54,48,4,,2,54,1,,3,2,1,,,,,,,,,,,1,2,,1200000,2,,68,54,58,1,2,6820,04,11,2393.1075661
5429819,1,2,1,70,11,52,38,1,,2,52,1,,6,2,1,,,,,,,,,,,1,2,,98,2,,85,13,13,1,2,8530,04,11,3611.0903546
5429825,1,1,1,70,11,8,48,4,,2,8,4,,1,2,4,,,,,,,,,,,1,1,400000,1000000,2,,31,81,81,1,1,3110,04,11,2358.4727924
5429825,1,3,1,70,11,8,48,1,,2,16,1,,4,2,3,,,,,,,,,,,1,2,,908000,2,,56,53,53,1,1,5611,04,11,2358.4727924
